cliente_id,segmento,meses_cliente,qtd_produtos,retorno_12m_pct,freq_contato_mes,auc_milhoes,churn,assessor_id,risco_saida_assessor,prob_saida_assessor,auc_exposto,dias_desde_ultimo_contato,variacao_freq_contato_3m,tempo_resposta_medio_horas,qtd_emails_marketing_recebidos,sem_historico_12m,cliente_novo_sem_contato_hist
CLI01056,Private,62,7,15.98,3.0,13.777,0,ADV0039,0,0.1042,1.436,11.0,0.177,16.0,4,0,0
CLI01057,Alta Renda,122,3,9.31,3.0,6.238,1,ADV0020,0,0.1143,0.713,9.9,0.136,10.5,6,0,0
CLI01058,Private,51,2,8.11,6.0,33.777,0,ADV0023,0,0.1145,3.867,18.3,-0.225,16.4,4,0,0
CLI01059,Private,44,6,11.23,5.0,31.299,0,ADV0031,0,0.1595,4.992,17.4,0.054,8.9,1,0,0
CLI01060,Wealth,142,1,7.39,2.963855421686747,343.501,0,ADV0045,0,0.0857,29.438,10.3,-0.219,9.2,3,0,0
CLI01061,Family Office,104,2,11.49,2.0,718.971,0,ADV0049,0,0.1398,100.512,18.9,0.515,16.3,5,0,0
CLI01062,Private,82,5,10.93,0.0,16.603,0,ADV0039,0,0.1042,1.73,28.7,-0.073,24.3,7,0,0
CLI01063,Alta Renda,120,4,15.95,2.816326530612245,3.0,0,ADV0021,0,0.1223,0.367,1.5,0.142,20.0,6,0,0
CLI01064,Alta Renda,139,5,17.86,2.816326530612245,6.594,0,ADV0021,0,0.1223,0.806,8.2,-0.003,13.1,2,0,0
CLI01065,Private,96,4,17.72,5.0,90.216,0,ADV0037,0,0.1863,16.807,6.0,-0.271,2.7,11,0,0
CLI01066,Alta Renda,103,5,1.99,2.0,9.992,0,ADV0011,0,0.0656,0.655,7.7,-0.418,9.0,6,0,0
CLI01067,Alta Renda,125,3,7.57,2.0,4.008,0,ADV0005,0,0.154,0.617,1.2,0.165,8.3,7,0,0
CLI01068,Alta Renda,51,2,1.95,2.6315789473684212,14.57,0,ADV0017,0,0.0868,1.265,1.5,0.341,21.6,3,0,0
CLI01069,Alta Renda,43,4,6.49,3.0,4.213,0,ADV0014,1,0.1786,0.752,8.8,-0.162,15.0,5,0,0
CLI01070,Alta Renda,105,1,8.77,4.0,5.373,0,ADV0015,0,0.1504,0.808,8.7,-0.364,15.3,4,0,0
CLI01071,Alta Renda,77,2,13.22,1.0,4.856,0,ADV0011,0,0.0656,0.319,31.3,-0.072,7.3,3,0,0
CLI01072,Alta Renda,40,1,9.32,7.0,3.0,0,ADV0001,0,0.0542,0.163,14.5,-0.206,31.2,5,0,0
CLI01073,Alta Renda,35,2,9.43,6.0,4.054,0,ADV0000,1,0.1134,0.46,18.6,-0.143,15.3,3,0,0
CLI01074,Family Office,83,2,12.26,3.380952380952381,217.655,0,ADV0049,0,0.1398,30.428,98.1,0.134,6.9,2,0,0
CLI01075,Alta Renda,89,5,4.32,2.0,4.732,0,ADV0021,0,0.1223,0.579,1.6,-0.011,7.3,5,0,0
CLI01076,Alta Renda,118,4,7.98,3.0,6.517,0,ADV0018,0,0.1071,0.698,37.5,-0.182,16.8,6,0,0
CLI01077,Private,30,4,9.39,4.0,25.106,0,ADV0034,0,0.056,1.406,12.6,0.129,6.7,5,0,0
CLI01078,Alta Renda,93,7,10.65,2.0,3.0,0,ADV0010,0,0.1446,0.434,9.4,0.147,8.4,7,0,0
CLI01079,Wealth,19,2,11.82,2.963855421686747,240.799,0,ADV0048,0,0.1202,28.944,8.3,-0.074,5.5,2,0,0
CLI01080,Private,107,3,17.8,1.0,25.765,0,ADV0040,0,0.1452,3.741,16.5,0.03,21.5,6,0,0
CLI01081,Alta Renda,88,3,15.32,4.0,10.381,1,ADV0004,0,0.1679,1.743,17.3,0.413,9.8,8,0,0
CLI01082,Alta Renda,115,1,8.27,6.0,10.325,0,ADV0021,0,0.1223,1.263,5.0,0.094,34.4,1,0,0
CLI01083,Wealth,136,1,10.4,3.0,143.434,0,ADV0045,0,0.0857,12.292,8.6,0.009,18.2,4,0,0
CLI01084,Wealth,24,5,10.12,3.0,199.6,0,ADV0047,0,0.1208,24.112,16.8,0.315,5.5,6,0,0
CLI01085,Private,33,2,9.34,2.7650602409638556,15.114,0,ADV0022,1,0.1452,2.195,20.8,0.128,19.9,5,0,0
CLI01086,Private,76,1,12.64,5.0,25.386,0,ADV0030,0,0.1175,2.983,39.9,-0.099,31.2,4,0,0
CLI01087,Alta Renda,68,1,3.69,2.0,13.406,0,ADV0008,0,0.1289,1.728,14.0,-0.098,12.7,2,0,0
CLI01088,Family Office,78,6,15.2,3.0,1079.815,0,ADV0049,0,0.1398,150.958,29.8,-0.123,33.5,5,0,0
CLI01089,Alta Renda,129,2,18.61,3.0,3.082,0,ADV0011,0,0.0656,0.202,11.3,0.139,18.4,4,0,0
CLI01090,Wealth,124,8,10.37,2.0,31.451,0,ADV0047,0,0.1208,3.799,12.5,-0.137,8.7,5,0,0
CLI01091,Private,126,5,10.28,1.0,113.642,0,ADV0032,0,0.1735,19.717,12.0,-0.093,46.6,6,0,0
CLI01092,Private,24,1,12.16,1.0,24.061,0,ADV0030,0,0.1175,2.827,15.2,0.233,4.4,4,0,0
CLI01093,Private,125,5,15.78,4.0,38.223,0,ADV0025,0,0.1058,4.044,23.3,0.042,10.6,6,0,0
CLI01094,Alta Renda,66,4,10.14,1.0,5.959,0,ADV0011,0,0.0656,0.391,9.2,0.264,13.1,3,0,0
CLI01095,Alta Renda,35,5,15.42,3.0,11.748,0,ADV0009,0,0.1144,1.344,6.3,0.176,41.8,6,0,0
CLI01096,Alta Renda,14,8,13.55,2.606741573033708,12.318,0,ADV0011,0,0.0656,0.808,24.5,-0.259,21.8,4,0,0
CLI01097,Alta Renda,69,3,21.42,1.0,15.789,0,ADV0009,0,0.1144,1.806,23.4,-0.022,19.5,1,0,0
CLI01098,Private,125,8,10.12,6.0,49.528,0,ADV0040,0,0.1452,7.191,32.8,0.218,7.7,5,0,0
CLI01099,Alta Renda,57,3,3.2,2.0,7.407,0,ADV0017,0,0.0868,0.643,8.1,-0.269,12.4,7,0,0
CLI01100,Alta Renda,94,5,5.48,4.0,6.788,0,ADV0002,0,0.1022,0.694,11.0,0.092,8.9,3,0,0
CLI01101,Family Office,58,3,11.55,4.0,508.733,0,ADV0048,0,0.1202,61.15,25.1,-0.009,19.1,2,0,0
CLI01102,Wealth,83,4,15.82,2.963855421686747,64.446,0,ADV0045,0,0.0857,5.523,9.1,-0.386,28.2,2,0,0
CLI01103,Wealth,46,2,8.76,2.0,83.059,0,ADV0047,0,0.1208,10.034,20.2,0.026,53.1,6,0,0
CLI01104,Family Office,73,3,10.53,8.0,1115.199,0,ADV0049,0,0.1398,155.905,11.3,-0.184,9.6,3,0,0
CLI01105,Alta Renda,13,3,14.38,3.0,3.0,0,ADV0009,0,0.1144,0.343,16.4,-0.257,4.3,6,0,0
CLI01106,Alta Renda,7,5,7.45,4.0,12.574,0,ADV0019,0,0.1791,2.252,4.9,0.002,10.8,6,0,0
CLI01107,Private,110,4,8.93,4.0,25.112,0,ADV0038,0,0.1127,2.83,13.9,-0.425,25.8,9,0,0
CLI01108,Private,130,7,6.6,5.0,21.899,1,ADV0035,0,0.0652,1.428,28.6,-0.182,7.7,4,0,0
CLI01109,Alta Renda,115,7,16.45,1.0,5.434,0,ADV0007,0,0.068,0.37,22.0,0.561,13.5,7,0,0
CLI01110,Private,91,7,17.98,3.0,37.172,0,ADV0041,1,0.1061,3.944,5.9,0.143,19.7,4,0,0
CLI01111,Alta Renda,125,7,4.87,2.0,7.132,0,ADV0011,0,0.0656,0.468,37.9,-0.194,9.8,5,0,0
CLI01112,Alta Renda,132,2,10.9,1.0,6.875,1,ADV0011,0,0.0656,0.451,27.3,0.256,17.5,4,0,0
CLI01113,Private,21,8,17.41,2.0,24.227,0,ADV0027,0,0.1397,3.385,5.1,-0.218,6.5,2,0,0
CLI01114,Private,67,5,13.17,2.0,22.945,0,ADV0029,0,0.1427,3.274,8.6,-0.122,29.4,3,0,0
CLI01115,Private,118,5,9.45,1.0,49.212,0,ADV0029,0,0.1427,7.023,5.3,-0.253,11.4,5,0,0
CLI01116,Alta Renda,17,6,5.01,7.0,3.0,0,ADV0004,0,0.1679,0.504,16.7,0.056,15.4,7,0,0
CLI01117,Wealth,40,4,16.34,2.963855421686747,64.941,0,ADV0045,0,0.0857,5.565,8.3,0.301,2.8,5,0,0
CLI01118,Alta Renda,16,7,13.01,1.0,4.48,0,ADV0013,0,0.1362,0.61,2.0,-0.22,5.8,6,0,0
CLI01119,Alta Renda,69,2,5.31,2.816326530612245,8.985,0,ADV0006,0,0.1377,1.237,12.4,-0.453,25.3,8,0,0
CLI01120,Wealth,55,4,16.5,2.963855421686747,40.276,0,ADV0045,0,0.0857,3.452,23.9,0.24,9.7,7,0,0
CLI01121,Wealth,74,7,4.78,2.963855421686747,144.58,0,ADV0048,0,0.1202,17.379,14.1,0.342,6.8,5,0,0
CLI01122,Wealth,53,2,10.57,6.0,270.756,0,ADV0044,0,0.1616,43.754,19.0,-0.439,4.0,7,0,0
CLI01123,Private,25,4,10.39,6.0,26.858,0,ADV0041,1,0.1061,2.85,15.1,0.101,29.1,2,0,0
CLI01124,Private,106,5,18.3,2.7650602409638556,57.983,0,ADV0032,0,0.1735,10.06,21.4,0.05,21.2,3,0,0
CLI01125,Private,142,5,10.4,7.0,26.497,0,ADV0027,0,0.1397,3.702,16.0,-0.173,20.3,3,0,0
CLI01126,Alta Renda,73,8,10.39,3.0,6.815,0,ADV0004,0,0.1679,1.144,11.9,-0.307,36.4,10,0,0
CLI01127,Alta Renda,40,1,5.78,2.0,9.024,1,ADV0020,0,0.1143,1.031,15.3,-0.078,20.3,4,0,0
CLI01128,Alta Renda,70,8,8.81,4.0,10.773,0,ADV0018,0,0.1071,1.154,33.6,0.039,4.3,3,0,0
CLI01129,Alta Renda,13,3,8.07,1.0,4.451,1,ADV0012,0,0.0662,0.295,28.5,-0.322,15.8,3,0,0
CLI01130,Private,50,8,8.29,1.0,12.704,0,ADV0036,0,0.2067,2.626,5.9,-0.137,40.7,9,0,0
CLI01131,Private,92,7,11.53,2.0,3.585,0,ADV0024,0,0.102,0.366,13.8,-0.176,14.2,1,0,0
CLI01132,Alta Renda,81,6,1.28,0.0,5.273,0,ADV0004,0,0.1679,0.885,16.5,-0.54,27.7,2,0,0
CLI01133,Alta Renda,81,4,5.16,2.816326530612245,6.477,0,ADV0010,0,0.1446,0.937,11.6,-0.05,4.4,4,0,0
CLI01134,Private,52,6,11.03,3.0,9.294,0,ADV0034,0,0.056,0.52,2.0,0.317,7.6,2,0,0
CLI01135,Alta Renda,20,1,12.01,4.0,10.712,0,ADV0003,0,0.1,1.071,6.4,-0.196,24.3,3,0,0
CLI01136,Wealth,110,3,10.52,2.0,109.088,0,ADV0044,0,0.1616,17.629,9.5,-0.335,15.2,5,0,0
CLI01137,Private,31,4,11.33,1.0,10.305,1,ADV0024,0,0.102,1.051,41.0,-0.055,26.9,3,0,0
CLI01138,Private,57,2,9.78,0.0,32.856,0,ADV0023,0,0.1145,3.762,18.3,0.136,27.5,6,0,0
CLI01139,Private,98,7,11.42,4.0,15.633,0,ADV0029,0,0.1427,2.231,3.2,-0.129,24.1,7,0,0
CLI01140,Private,26,3,13.32,0.0,8.565,0,ADV0042,0,0.2352,2.014,12.2,-0.077,15.5,6,0,0
CLI01141,Alta Renda,56,5,13.29,3.0,6.154,0,ADV0017,0,0.0868,0.534,30.3,0.058,1.3,5,0,0
CLI01142,Private,43,1,8.61,4.0,25.885,0,ADV0034,0,0.056,1.45,8.2,-0.034,13.6,3,0,0
CLI01143,Private,25,3,15.34,2.0,14.63,0,ADV0028,0,0.1197,1.751,25.7,0.22,18.0,8,0,0
CLI01144,Alta Renda,137,7,12.16,0.0,3.0,0,ADV0013,0,0.1362,0.409,3.3,0.536,2.9,5,0,0
CLI01145,Wealth,60,8,16.68,2.963855421686747,167.637,0,ADV0045,0,0.0857,14.366,0.4,-0.376,17.6,3,0,0
CLI01146,Private,97,3,17.52,2.7650602409638556,36.968,0,ADV0040,0,0.1452,5.368,28.2,0.271,28.3,7,0,0
CLI01147,Private,33,8,5.44,4.0,36.422,0,ADV0033,0,0.0642,2.338,9.1,0.023,13.6,2,0,0
CLI01148,Wealth,9,7,,0.0,107.0,0,ADV0044,0,0.1616,17.291,9.7,0.305,6.2,8,1,0
CLI01149,Wealth,81,5,14.92,2.0,82.551,0,ADV0045,0,0.0857,7.075,15.0,0.159,1.5,7,0,0
CLI01150,Private,72,4,4.51,3.0,38.809,0,ADV0035,0,0.0652,2.53,17.9,0.013,17.9,4,0,0
CLI01151,Wealth,91,2,17.46,3.0,199.928,0,ADV0043,0,0.0608,12.156,0.8,0.167,3.3,5,0,0
CLI01152,Private,96,5,10.06,2.0,6.033,0,ADV0035,0,0.0652,0.393,7.7,-0.087,20.2,3,0,0
CLI01153,Private,110,8,13.92,1.0,28.773,0,ADV0034,0,0.056,1.611,13.6,-0.17,39.5,4,0,0
CLI01154,Private,6,8,11.01,0.0,26.033,0,ADV0031,0,0.1595,4.152,17.8,0.178,7.9,5,0,0
CLI01155,Private,77,2,5.65,2.0,13.453,0,ADV0038,0,0.1127,1.516,5.9,-0.186,11.6,4,0,0
CLI01156,Alta Renda,92,4,15.93,3.0,6.277,0,ADV0008,0,0.1289,0.809,11.2,0.141,40.9,3,0,0
CLI01157,Wealth,11,3,,4.0,43.474,1,ADV0045,0,0.0857,3.726,10.2,-0.579,17.6,4,1,0
CLI01158,Wealth,66,2,9.34,4.0,32.762,0,ADV0045,0,0.0857,2.808,15.3,-0.512,9.8,2,0,0
CLI01159,Alta Renda,17,1,10.15,1.0,10.477,0,ADV0001,0,0.0542,0.568,27.6,-0.126,25.8,4,0,0
CLI01160,Private,11,1,0.37,0.0,7.766,0,ADV0042,0,0.2352,1.827,10.1,0.074,10.2,5,0,0
CLI01161,Alta Renda,32,7,17.18,3.0,14.765,0,ADV0006,0,0.1377,2.033,3.8,-0.089,7.5,6,0,0
CLI01162,Alta Renda,141,5,15.33,4.0,8.168,0,ADV0017,0,0.0868,0.709,7.4,-0.56,20.0,8,0,0
CLI01163,Private,129,8,4.22,0.0,26.232,0,ADV0038,0,0.1127,2.956,37.7,0.291,27.1,4,0,0
CLI01164,Alta Renda,111,4,2.83,1.0,3.091,0,ADV0008,0,0.1289,0.398,6.5,0.037,7.5,5,0,0
CLI01165,Private,98,7,3.31,4.0,53.02,0,ADV0042,0,0.2352,12.47,4.6,0.098,15.6,6,0,0
CLI01166,Wealth,114,5,14.21,2.0,43.077,0,ADV0043,0,0.0608,2.619,9.6,-0.104,11.9,2,0,0
CLI01167,Private,104,5,14.63,5.0,5.949,0,ADV0025,0,0.1058,0.629,12.2,0.117,13.3,8,0,0
CLI01168,Alta Renda,40,7,7.62,2.6315789473684212,5.598,0,ADV0000,1,0.1134,0.635,8.6,0.404,6.2,4,0,0
CLI01169,Alta Renda,89,6,13.6,2.816326530612245,9.09,0,ADV0014,1,0.1786,1.623,3.3,-0.162,21.0,3,0,0
CLI01170,Private,61,5,12.17,4.0,16.991,0,ADV0031,0,0.1595,2.71,16.4,0.367,34.3,10,0,0
CLI01171,Family Office,54,6,9.96,4.0,319.468,0,ADV0049,0,0.1398,44.662,15.3,0.088,7.3,3,0,0
CLI01172,Private,51,1,15.57,5.0,30.299,0,ADV0031,0,0.1595,4.833,20.9,-0.191,21.0,6,0,0
CLI01173,Alta Renda,118,1,6.44,1.0,11.272,0,ADV0012,0,0.0662,0.746,15.1,0.487,25.4,3,0,0
CLI01174,Private,141,5,16.32,1.0,54.99,0,ADV0031,0,0.1595,8.771,35.7,0.086,15.5,3,0,0
CLI01175,Private,48,1,8.44,2.0,23.215,0,ADV0027,0,0.1397,3.243,22.0,0.149,20.4,4,0,0
CLI01176,Private,129,4,18.98,2.0,89.193,0,ADV0040,0,0.1452,12.951,19.1,-0.059,8.0,6,0,0
CLI01177,Alta Renda,102,6,7.28,2.0,9.252,0,ADV0005,0,0.154,1.425,28.2,-0.175,33.2,3,0,0
CLI01178,Private,95,6,10.02,3.0,9.535,0,ADV0039,0,0.1042,0.994,14.5,0.037,27.2,3,0,0
CLI01179,Private,44,5,11.75,1.0,8.348,0,ADV0027,0,0.1397,1.166,11.4,0.348,29.2,6,0,0
CLI01180,Family Office,90,1,11.72,4.0,340.015,1,ADV0048,0,0.1202,40.87,16.8,-0.437,6.6,6,0,0
CLI01181,Alta Renda,67,2,13.56,2.0,6.095,0,ADV0017,0,0.0868,0.529,1.9,-0.006,18.8,2,0,0
CLI01182,Private,111,8,6.1,0.0,51.565,0,ADV0031,0,0.1595,8.225,14.5,0.32,8.5,2,0,0
CLI01183,Wealth,112,7,11.34,2.963855421686747,191.581,0,ADV0047,0,0.1208,23.143,12.2,-0.066,34.9,2,0,0
CLI01184,Alta Renda,59,7,12.08,2.816326530612245,11.224,1,ADV0005,0,0.154,1.728,18.3,-0.344,13.8,7,0,0
CLI01185,Wealth,131,6,9.28,3.0,116.416,0,ADV0047,0,0.1208,14.063,25.8,0.193,15.9,2,0,0
CLI01186,Private,14,5,13.2,2.0,6.838,0,ADV0034,0,0.056,0.383,19.5,-0.043,2.2,4,0,0
CLI01187,Alta Renda,93,5,5.85,3.0,4.921,0,ADV0003,0,0.1,0.492,7.4,0.068,15.9,5,0,0
CLI01188,Alta Renda,42,4,10.13,2.0,7.748,0,ADV0015,0,0.1504,1.165,23.1,0.145,5.4,4,0,0
CLI01189,Private,54,3,8.34,1.0,36.934,0,ADV0035,0,0.0652,2.408,36.0,-0.088,19.4,5,0,0
CLI01190,Alta Renda,46,8,10.14,1.0,10.573,0,ADV0003,0,0.1,1.057,26.2,0.179,12.2,5,0,0
CLI01191,Private,22,3,17.58,4.0,23.464,0,ADV0029,0,0.1427,3.348,4.2,-0.12,10.4,8,0,0
CLI01192,Alta Renda,93,6,17.66,3.0,9.612,0,ADV0017,0,0.0868,0.834,19.3,-0.149,35.5,4,0,0
CLI01193,Private,26,7,16.84,2.7650602409638556,16.307,0,ADV0031,0,0.1595,2.601,4.8,-0.336,48.6,3,0,0
CLI01194,Alta Renda,56,4,9.56,4.0,9.732,0,ADV0002,0,0.1022,0.995,10.5,-0.111,4.1,4,0,0
CLI01195,Wealth,64,4,15.31,2.0,140.503,0,ADV0045,0,0.0857,12.041,17.2,-0.179,10.6,6,0,0
CLI01196,Family Office,46,4,11.97,4.0,775.239,0,ADV0048,0,0.1202,93.184,15.6,-0.088,23.2,7,0,0
CLI01197,Family Office,44,6,11.69,4.0,301.705,0,ADV0048,0,0.1202,36.265,25.9,0.135,17.4,6,0,0
CLI01198,Private,16,3,11.18,4.0,21.676,0,ADV0038,0,0.1127,2.443,36.2,-0.38,22.4,2,0,0
CLI01199,Alta Renda,82,7,18.89,2.816326530612245,9.598,0,ADV0006,0,0.1377,1.322,18.3,-0.434,12.8,5,0,0
